collection_name,set_name,detector_name,image_i,image_j,num_kpts_i,num_kpts_j,keypoint_threshold,dist_threshold,max_num_matches,num_matches,repeatability,accuracy
webcam,chamonix,lift,20130508_182000_10000.csv,20130704_152000_10000.csv,1451,1404,5000,3,1404,460,0.32763532763532766,0.5163643658161163
webcam,chamonix,lift,20130508_182000_10000.csv,20130704_152000_10000.csv,1451,1404,10000,3,1404,460,0.32763532763532766,0.5163643658161163
webcam,chamonix,lift,20130508_182000_10000.csv,20130706_034500_10000.csv,1451,1447,1000,3,1000,387,0.387,0.5745818316936493
webcam,chamonix,lift,20130508_182000_10000.csv,20130706_034500_10000.csv,1451,1447,5000,3,1447,552,0.38147892190739463,0.5439090430736542
webcam,chamonix,lift,20130508_182000_10000.csv,20130706_034500_10000.csv,1451,1447,10000,3,1447,552,0.38147892190739463,0.5439090430736542
webcam,chamonix,lift,20130508_182000_10000.csv,20130709_055000_10000.csv,1451,1425,1000,3,1000,352,0.352,0.5128147900104523
webcam,chamonix,lift,20130508_182000_10000.csv,20130709_055000_10000.csv,1451,1425,5000,3,1425,508,0.3564912280701754,0.49788814783096313
webcam,chamonix,lift,20130508_182000_10000.csv,20130709_055000_10000.csv,1451,1425,10000,3,1425,508,0.3564912280701754,0.49788814783096313
webcam,chamonix,lift,20130508_182000_10000.csv,20130714_165000_10000.csv,1451,1404,1000,3,1000,395,0.395,0.5388108789920807
webcam,chamonix,lift,20130508_182000_10000.csv,20130714_165000_10000.csv,1451,1404,5000,3,1404,521,0.3710826210826211,0.5061890482902527
webcam,chamonix,lift,20130508_182000_10000.csv,20130714_165000_10000.csv,1451,1404,10000,3,1404,521,0.3710826210826211,0.5061890482902527
webcam,chamonix,lift,20130508_182000_10000.csv,20130720_085000_10000.csv,1451,1551,1000,3,1000,240,0.24,0.45460474491119385
webcam,chamonix,lift,20130508_182000_10000.csv,20130720_085000_10000.csv,1451,1551,5000,3,1451,370,0.2549965541006203,0.4170985221862793
webcam,chamonix,lift,20130508_182000_10000.csv,20130720_085000_10000.csv,1451,1551,10000,3,1451,370,0.2549965541006203,0.4170985221862793
webcam,chamonix,lift,20130508_182000_10000.csv,20130721_062000_10000.csv,1451,1387,1000,3,1000,321,0.321,0.50541752576828
webcam,chamonix,lift,20130508_182000_10000.csv,20130721_062000_10000.csv,1451,1387,5000,3,1387,467,0.33669790915645276,0.46363186836242676
webcam,chamonix,lift,20130508_182000_10000.csv,20130721_062000_10000.csv,1451,1387,10000,3,1387,467,0.33669790915645276,0.46363186836242676
webcam,chamonix,lift,20130508_182000_10000.csv,20130722_124500_10000.csv,1451,1405,1000,3,1000,387,0.387,0.5595062375068665
webcam,chamonix,lift,20130508_182000_10000.csv,20130722_124500_10000.csv,1451,1405,5000,3,1405,530,0.37722419928825623,0.5346104204654694
